processo,assunto,camara,relator,origem,comarca,polo_mp,decisao,unanimidade,dt_publicacao,ementa,tempo,rel_idade,rel_id_municipio_nasc,rel_faculdade_direito,rel_tempo_magistratura,rel_tipo_magistrado,rel_quinto
00002315120168260621,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,12ª Câmara de Direito Criminal,HEITOR DONIZETE DE OLIVEIRA,Comarca de Lorena / Foro de Lorena / Vara Criminal,LORENA,Passivo,Parcialmente,Unânime,2019-11-06,"Tráfico de Drogas –  autoria demonstrada –  conjunto probatório satisfatório –  réu primário –  redução das penas –  fixação de regime aberto –  Substituição da pena privativa de liberdade por duas restritivas de direitos, consoante Habeas Corpus 97.256/RS do Supremo Tribunal Federal –  Recurso da  defesa PARCIALMENTE PROVIDO.    (TJSP;  Apelação Criminal 0000231-51.2016.8.26.0621; Relator (a): Heitor Donizete de Oliveira; Órgão Julgador: 12ª Câmara de Direito Criminal; Foro de Lorena - Vara Criminal; Data do Julgamento: 06/11/2019; Data de Registro: 06/11/2019)",3.8466803559206024,,,,,juiz substituto 2º grau,
15215501120198260228,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,06ª Câmara de Direito Criminal,ZORZI ROCHA,Comarca de São Paulo / Foro Central Criminal Barra Funda / 25ª Vara Criminal,SAO PAULO,Passivo,Negaram,Unânime,2020-02-14,Apelação. Crime de furto noturno qualificado. Absolvição por fragilidade probatória. Não cabimento. Autoria e materialidade demonstradas. Atenuação das penas. Impossibilidade. Fixação de regime inicial mais brando. Impossibilidade. Substituição da pena privativa de liberdade por penas restritivas de direitos. Impossibilidade. Não provimento ao recurso.  (TJSP;  Apelação Criminal 1521550-11.2019.8.26.0228; Relator (a): Zorzi Rocha; Órgão Julgador: 6ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 25ª Vara Criminal; Data do Julgamento: 13/02/2020; Data de Registro: 14/02/2020),1.1197809719370295,60.03832991101985,3525904,Faculdade de Direito da Universidade de São Paulo,35.83572895277207,desembargador,não
00946047520158260050,DIREITO PENAL-Crimes contra o Patrimônio-Receptação,16ª Câmara de Direito Criminal,GUILHERME DE SOUZA NUCCI,Comarca de São Paulo / Foro Central Criminal Barra Funda / 31ª Vara Criminal,SAO PAULO,Passivo,Negaram,Unânime,2020-04-18,"Apelação. Receptação simples. Condenação. Insurgência parcial da defesa. Suficiência do acervo probatório documental, pericial e oral para a condenação. Discussão exclusiva sobre a fixação do regime prisional para o início de cumprimento da pena. Réu reincidente. Necessidade de fixação do regime prisional inicial semiaberto. Inteligência dos arts. 33, § 2º, e 59, ambos do Código Penal. Recurso defensivo improvido.  (TJSP;  Apelação Criminal 0094604-75.2015.8.26.0050; Relator (a): Guilherme de Souza Nucci; Órgão Julgador: 16ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 31ª Vara Criminal; Data do Julgamento: 18/04/2020; Data de Registro: 18/04/2020)",5.295003422313484,60.84599589322382,3550308,Faculdade de Direito da Universidade de São Paulo,35.83572895277207,desembargador,não
00023441320168260286,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,08ª Câmara de Direito Criminal,SÉRGIO RIBAS,Comarca de Itu / Foro de Itu / 1ª Vara Criminal e de Violência Doméstica e Familiar contra a Mulher,ITU,Passivo,Negaram,Unânime,2017-09-21,"APELAÇÃO CRIMINAL –  Roubo – Absolvição por fragilidade probatória - Impossibilidade –  Provas hábeis a ensejar a condenação –  Redução das penas impostas, mantida a base no mínimo legal, com afastamento da  majorante de emprego de arma –  Descabimento –  Penas não comportam abrandamento, já indevidamente beneficiado o acusado quando da dosimetria da reprimenda, que não levou em conta a incidência da referida majorante, embora fundamentadamente reconhecida na r. sentença –  Apelo não provido.  (TJSP;  Apelação Criminal 0002344-13.2016.8.26.0286; Relator (a): Sérgio Ribas; Órgão Julgador: 8ª Câmara de Direito Criminal; Foro de Itu - 1ª Vara Criminal e de Violência Doméstica e Familiar contra a Mulher; Data do Julgamento: 21/09/2017; Data de Registro: 21/09/2017)",1.7221081451060918,66.71047227926078,4104907,Faculdade de Direito da Universidade de São Paulo,38.83915126625599,desembargador,não
30376156820138260405,DIREITO PENAL-Crimes contra o Patrimônio-Receptação,06ª Câmara de Direito Criminal,RICARDO TUCUNDUVA,Comarca de Osasco / Foro de Osasco / 4ª Vara Criminal,OSASCO,Passivo,Negaram,Unânime,2017-02-24,N/A (TJSP;  Apelação Criminal 3037615-68.2013.8.26.0405; Relator (a): Ricardo Tucunduva; Órgão Julgador: 6ª Câmara de Direito Criminal; Foro de Osasco - 4ª Vara Criminal; Data do Julgamento: 23/02/2017; Data de Registro: 24/02/2017),4.147843942505133,76.0,3550308,Faculdade de Direito da Universidade de São Paulo,30.04791238877481,desembargador,sim
00019674620178260338,DIREITO PENAL - Crimes contra o Patrimônio - Latrocínio,14ª Câmara de Direito Criminal,HERMANN HERSCHANDER,Comarca de Mairiporã / Foro de Mairiporã / 1ª Vara,MAIRIPORA,Passivo,Parcialmente,Unânime,2022-08-30,N/A (TJSP;  Apelação Criminal 0001967-46.2017.8.26.0338; Relator (a): Hermann Herschander; Órgão Julgador: 14ª Câmara de Direito Criminal; Foro de Mairiporã - 1ª Vara; Data do Julgamento: 30/08/2022; Data de Registro: 30/08/2022),5.6591375770020536,64.5968514715948,3550308,Faculdade de Direito da Universidade de São Paulo,,desembargador,sim
00034517420158260077,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes contra a Ordem Tributária,07ª Câmara de Direito Criminal,FREITAS FILHO,Comarca de Birigüi / Foro de Birigüi / 1ª Vara Criminal,BIRIGUI,Passivo,Negaram,Unânime,2020-07-22,"Crime contra a ordem tributária –  Artigo 1º, inciso II, da Lei 8.137/90, na forma do art. 71 do CP –  Absolvição por insuficiência de provas –  Impossibilidade –  Robusto conjunto probatório –  Autoria e materialidade devidamente comprovadas –  A fraude à fiscalização tributária restou devidamente demonstrada pelos documentos e pela narrativa da testemunha Júlio, assim como pelo ofício juntado aos autos - O apelante era o administrador da empresa, de modo que cabia a ele cuidar das transações comerciais, quitar os impostos a ela relativos, bem como prestar informações contábeis e tributárias às autoridades fiscais –  Negativa do réu ficou isolada - Condenação mantida - Pena, regime e substituição mantidos - Recurso defensivo improvido.  (TJSP;  Apelação Criminal 0003451-74.2015.8.26.0077; Relator (a): Freitas Filho; Órgão Julgador: 7ª Câmara de Direito Criminal; Foro de Birigui - 1ª Vara Criminal; Data do Julgamento: 22/07/2020; Data de Registro: 22/07/2020)",5.555099247091033,64.3504449007529,3550308,Faculdade de Direito da Universidade de São Paulo,35.02532511978097,desembargador,não
00056176820098260666,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,04ª Câmara de Direito Criminal,EDISON BRANDÃO,Comarca de Artur Nogueira / Foro de Artur Nogueira / 1ª Vara Judicial da Comarca de Artur Nogueira,ARTUR NOGUEIRA,Passivo,Negaram,Unânime,2018-09-29,N/A (TJSP;  Apelação Criminal 0005617-68.2009.8.26.0666; Relator (a): Edison Brandão; Órgão Julgador: 4ª Câmara de Direito Criminal; Foro de Artur Nogueira - 1ª Vara Judicial da Comarca de Artur Nogueira; Data do Julgamento: 25/09/2018; Data de Registro: 29/09/2018),9.741273100616016,63.26899383983573,3509502,Faculdade de Direito da Pontifícia Universidade Católica de Campinas,38.83915126625599,desembargador,não
00011416920158260312,DIREITO PENAL-Crimes contra o Patrimônio-Furto,10ª Câmara de Direito Criminal,NELSON FONSECA JÚNIOR,Comarca de Juquiá / Foro de Juquiá / Vara Única,JUQUIA,Passivo,Parcialmente,Unânime,2020-02-03,"APELAÇÃO CRIMINAL - FURTO SIMPLES - Autoria e materialidade do delito bem demonstradas - Condenação devida - Aplicação do privilégio - Possibilidade - Recurso parcialmente provido a fim de aplicar somente a pena de multa, em razão do privilégio, com o reconhecimento, de ofício, da extinção da punibilidade do acusado, pela prescrição da pretensão punitiva.  (TJSP;  Apelação Criminal 0001141-69.2015.8.26.0312; Relator (a): Nelson Fonseca Junior; Órgão Julgador: 10ª Câmara de Direito Criminal; Foro de Juquiá - Vara Única; Data do Julgamento: 30/01/2020; Data de Registro: 03/02/2020)",5.089664613278576,58.91854893908282,3550308,Faculdade de Direito da Pontifícia Universidade Católica de São Paulo,32.9719370294319,desembargador,não
15004242120188260621,DIREITO PENAL - Lesão Corporal - Decorrente de Violência Doméstica-Contra a Mulher,01ª Câmara de Direito Criminal,MÁRIO DEVIENNE FERRAZ,Comarca de Cachoeira Paulista / Foro de Cachoeira Paulista / 2ª Vara,CACHOEIRA PAULISTA,Passivo,Parcialmente,Unânime,2021-02-16,N/A (TJSP;  Apelação Criminal 1500424-21.2018.8.26.0621; Relator (a): Mário Devienne Ferraz; Órgão Julgador: 1ª Câmara de Direito Criminal; Foro de Cachoeira Paulista - 2ª Vara; Data do Julgamento: 16/02/2021; Data de Registro: 16/02/2021),3.1266255989048597,70.59822039698837,3534708,Faculdade Católica de Direito de Santos,44.90075290896646,desembargador,não
00026329220178260037,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,03ª Câmara de Direito Criminal,RUY ALBERTO LEME CAVALHEIRO,Comarca de Araraquara / Foro de Araraquara / 3ª Vara Criminal,ARARAQUARA,Passivo,Parcialmente,Unânime,2018-01-29,"FURTO QUALIFICADO. Estado de necessidade. Por divida de tráfico. Não comprovado. PRINCIPIO DA INSIGNIFICANCIA. Não configurada. Principio que não foi recepcionado pela lei penal –  violação do principio constitucional da reserva legal. Principio que não pode ser analisado pelo simples valor da coisa subtraída e sim pelas circunstâncias e requisitos subjetivos de maneira global, sob pena de tornar o tipo penal vazio. - Insuficiência de provas –  não configurada. Confissão corroborada pelos depoimentos das representantes da vitima e dos policiais. Qualificadora de furto mediante fraude. Mantido. Conduta do réu em não pagar a res furtiva e pagar por outras mercadorias que confirmam a qualificadora. Substituição da pena. Não aplicada. Reincidência. RECURSO PARCIALMENTE PROVIDO.   (TJSP;  Apelação Criminal 0002632-92.2017.8.26.0037; Relator (a): Ruy Alberto Leme Cavalheiro; Órgão Julgador: 3ª Câmara de Direito Criminal; Foro de Araraquara - 3ª Vara Criminal; Data do Julgamento: 23/01/2018; Data de Registro: 29/01/2018)",1.0759753593429158,74.03696098562628,3541505,Faculdade de Direito de São Bernardo do Campo,38.83915126625599,desembargador,não
00762729420148260050,DIREITO PENAL-Crimes contra o Patrimônio-Furto,03ª Câmara Criminal Extraordinária,FARTO SALLES,Comarca de São Paulo / Foro Central Criminal Barra Funda / 3ª Vara Criminal,SAO PAULO,Passivo,Negaram,Unânime,2016-08-23,N/A (TJSP;  Apelação Criminal 0076272-94.2014.8.26.0050; Relator (a): Farto Salles; Órgão Julgador: 3ª Câmara Criminal Extraordinária; Foro Central Criminal Barra Funda - 3ª Vara Criminal; Data do Julgamento: 17/08/2016; Data de Registro: 23/08/2016),2.642026009582478,61.327857631759066,3550308,Faculdade de Direito das Faculdades Metropolitanas,34.58179329226557,desembargador,não
00045838820168260318,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,10ª Câmara de Direito Criminal,FRANCISCO BRUNO,Comarca de Leme / Foro de Leme / Vara Criminal,LEME,Ativo,Negaram,Unânime,2018-02-26,"Tráfico de entorpecentes. Sentença absolutória que deve ser mantida. Prática do tráfico confessada pelo filho da ré e ausência de elementos que comprovem a ligação dela com o comércio empreendido pelo menor. Maus antecedentes que, por si só, não emprestam credibilidade ao frágil conjunto probatório. Recurso improvido.  (TJSP;  Apelação Criminal 0004583-88.2016.8.26.0318; Relator (a): Francisco Bruno; Órgão Julgador: 10ª Câmara de Direito Criminal; Foro de Leme - Vara Criminal; Data do Julgamento: 22/02/2018; Data de Registro: 26/02/2018)",2.1546885694729636,73.07323750855578,3534708,Faculdade de Direito de Bauru,41.99041752224504,desembargador,não
00125447620068260077,DIREITO PENAL-Crimes contra a Família-Crimes Contra a Assistência Familiar-Abandono Material,03ª Câmara de Direito Criminal,LUIZ ANTONIO CARDOSO,Comarca de Birigüi / Foro de Birigüi / 2ª Vara Criminal,BIRIGUI,Passivo,Parcialmente,Unânime,2016-08-09,N/A (TJSP;  Apelação Criminal 0012544-76.2006.8.26.0077; Relator (a): Luiz Antonio Cardoso; Órgão Julgador: 3ª Câmara de Direito Criminal; Foro de Birigui - 2ª Vara Criminal; Data do Julgamento: 09/08/2016; Data de Registro: 09/08/2016),10.603696098562628,68.49555099247091,3527207,Faculdade de Direito da Universidade de Taubaté,,desembargador,sim
00005598920188260530,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,07ª Câmara de Direito Criminal,FREITAS FILHO,Comarca de Sertãozinho / Foro de Sertãozinho / 1ª Vara Criminal,SERTAOZINHO,Passivo,Parcialmente,Unânime,2019-03-18,"Tráfico de Drogas e Falsa Identidade –  Art. 33, caput da Lei nº 11.343/06 c.c. art. 307 do CP –  Inviável desclassificar a conduta de tráfico para o artigo 28 da mesma lei –  Evidente a destinação comercial do entorpecente –  Impossível reconhecer a atipicidade do crime de falsa identidade –  Pena detentiva reduzida –  Sanção do tráfico e regimes mantidos –  Recurso defensivo parcialmente provido.  (TJSP;  Apelação Criminal 0000559-89.2018.8.26.0530; Relator (a): Freitas Filho; Órgão Julgador: 7ª Câmara de Direito Criminal; Foro de Sertãozinho - 1ª Vara Criminal; Data do Julgamento: 13/03/2019; Data de Registro: 18/03/2019)",1.2073921971252566,64.3504449007529,3550308,Faculdade de Direito da Universidade de São Paulo,35.02532511978097,desembargador,não
15092929520218260228,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,06ª Câmara de Direito Criminal,FARTO SALLES,Comarca de São Paulo / Foro Central Criminal Barra Funda / 13ª Vara Criminal,SAO PAULO,Ativo,Provido,Unânime,2022-12-02,N/A (TJSP;  Apelação Criminal 1509292-95.2021.8.26.0228; Relator (a): Farto Salles; Órgão Julgador: 6ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 13ª Vara Criminal; Data do Julgamento: 01/12/2022; Data de Registro: 02/12/2022),1.9164955509924708,61.327857631759066,3550308,Faculdade de Direito das Faculdades Metropolitanas,34.58179329226557,desembargador,não
00003582320138260288,DIREITO PENAL-Crimes contra a Propriedade Intelectual-Violação de direito autoral,06ª Câmara de Direito Criminal,MACHADO DE ANDRADE,Comarca de Ituverava / Foro de Ituverava / 1ª Vara,ITUVERAVA,Passivo,Negaram,Unânime,2019-02-19,"Art. 184, par. 2º, do Código Penal –  Réu que vendia CDs e DVDs piratas - Materialidade e autoria demonstradas.
 
Penas corretamente fixadas.

Recurso não provido. 
  (TJSP;  Apelação Criminal 0000358-23.2013.8.26.0288; Relator (a): Machado de Andrade; Órgão Julgador: 6ª Câmara de Direito Criminal; Foro de Ituverava - 1ª Vara; Data do Julgamento: 14/02/2019; Data de Registro: 19/02/2019)",6.132785763175907,74.47227926078028,3549102,Faculdade de Direito de São João da Boa Vista,41.99041752224504,desembargador,não
00001281320188260544,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,02ª Câmara de Direito Criminal,COSTABILE E SOLIMENE,Comarca de Cajamar / Foro de Cajamar / Vara Única,CAJAMAR,Passivo,Negaram,Unânime,2019-11-13,N/A (TJSP;  Apelação Criminal 0000128-13.2018.8.26.0544; Relator (a): Costabile e Solimene; Órgão Julgador: 2ª Câmara de Direito Criminal; Foro de Cajamar - 1ª Vara Judicial; Data do Julgamento: 11/11/2019; Data de Registro: 13/11/2019),1.864476386036961,64.52566735112936,3550308,Faculdade de Direito da Universidade de São Paulo,35.794661190965094,desembargador,não
00059653120148260466,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,04ª Câmara de Direito Criminal,CAMILO LÉLLIS,Comarca de Pontal / Foro de Pontal / 1ª Vara,PONTAL,Passivo,Negaram,Unânime,2016-10-27,"APELAÇÃO CRIMINAL –  roubo MAJORADO pelo concurso de agentes e emprego de arma de fogo e corrupção de menores –  Pretendida absolvição por insuficiência probatória –  Impossibilidade - Materialidade e autoria delitivas sobejamente comprovadas nos autos –  Reconhecimento efetivado pela vítima, corroborado nos demais elementos de convicção, que dão a certeza do cometimento dos delitos – Corrupção de menores –  Crime formal, que independe da comprovação de prévia condição de corrompido do menor –  Inteligência da Súmula 500 do STJ –  Condenação mantida –  Redução da pena-base –  Descabimento –  Circunstâncias judiciais desfavoráveis, que autorizam a elevação da sanção básica –  Afastamento da qualificadora do emprego de arma de fogo –  Impossibilidade –  Majorante devidamente comprovada pela prova oral coligida –  Desnecessidade de apreensão do artefato, quando sua utilização é comprovada por outros meios –  Precedentes –  Regime fechado que se revelou o mais adequado à espécie, haja vista a gravidade concreta do delito, praticado mediante utilização de arma de fogo, com superioridade numérica de agentes e com emprego de violência física contra a vítima e seu filho menor, revelando periculosidade exacerbada dos agentes. Recursos desprovidos.   (TJSP;  Apelação Criminal 0005965-31.2014.8.26.0466; Relator (a): Camilo Léllis; Órgão Julgador: 4ª Câmara de Direito Criminal; Foro de Pontal - 1ª Vara; Data do Julgamento: 25/10/2016; Data de Registro: 27/10/2016)",2.8199863107460645,62.8062970568104,2112407,Faculdade de Direito de Guarulhos,36.68993839835729,desembargador,não
